timestamp,attacco,targeted,target_class,strength_name,strength_values,accuracy_values,constant_values,avg_perturbations,accuracy_on_target_class
2024-05-14 17:58:29,PGD,True,0,eps,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.8346693386773547, 0.00100200400800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{""max_iter"": 5, ""eps_step"": ""eps/10"", ""rnd_init"": 5}","[0, 0.05, 0.097, 0.141, 0.18, 0.214, 0.243, 0.266, 0.283, 0.296]","[0, 0.997, 0.992, 0.97, 0.927, 0.891, 0.819, 0.786, 0.701, 0.633]"
2024-05-14 22:35:10,PGD,True,0,eps,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.8346693386773547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{""max_iter"": 10, ""eps_step"": ""eps/10"", ""rnd_init"": 5}","[0, 0.051, 0.098, 0.142, 0.181, 0.214, 0.242, 0.263, 0.279, 0.291]","[0, 1.0, 0.999, 1.0, 0.996, 0.994, 0.993, 0.987, 0.98, 0.977]"

2024-06-24 10:58:20,DeepFool,False,,eps,"[0,0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.8316633266533067,0.09519038076152304, 0.07615230460921844, 0.06813627254509018, 0.05511022044088176, 0.050100200400801605, 0.045090180360721446, 0.03907815631262525, 0.03206412825651302, 0.027054108216432865]","{""max_iter"": 2}","[0, 0.0018,0.0019,0.0021,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031]"
2024-06-24 12:47:06,DeepFool,False,,eps,"[0,0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.8316633266533067,0.025050100200400802, 0.021042084168336674, 0.01903807615230461, 0.01903807615230461, 0.01603206412825651, 0.017034068136272545, 0.01603206412825651, 0.01603206412825651, 0.01603206412825651]","{""max_iter"": 5}","[0, 0.0018,0.0019,0.0021,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031]"
2024-06-24 14:37:50,DeepFool,False,,eps,"[0,0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.8316633266533067,0.017034068136272545, 0.01503006012024048, 0.01503006012024048, 0.01503006012024048, 0.013026052104208416, 0.014028056112224449, 0.012024048096192385, 0.012024048096192385, 0.012024048096192385]","{""max_iter"": 10}","[0, 0.0018,0.0019,0.0021,0.0023,0.0024,0.0026,0.0027,0.0029,0.0031]"


2024-05-20 14:34:10,C&W,False,,binary_search_steps,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.8316633266533067, 0.006012024048096192, 0.013026052104208416, 0.026052104208416832, 0.03707414829659319, 0.04208416833667335, 0.04208416833667335, 0.04408817635270541, 0.04408817635270541]","{""confidence"": 0.5, ""max_iter"": 5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.034, 0.018, 0.009, 0.005, 0.003, 0.002, 0.001, 0.001]",
2024-05-20 17:20:48,C&W,False,,confidence,"[0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[0.8316633266533067, 0.009018036072144289, 0.009018036072144289, 0.009018036072144289, 0.009018036072144289, 0.006012024048096192, 0.006012024048096192, 0.006012024048096192, 0.00501002004008016, 0.00501002004008016, 0.00501002004008016]","{""binary_search_steps"": 1, ""max_iter"": 5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.032, 0.033, 0.033, 0.034, 0.034, 0.034, 0.034, 0.034, 0.035, 0.035]",
2024-05-20 19:17:10,C&W,False,,lr,"[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]","[0.8316633266533067, 0.006012024048096192, 0.003006012024048096, 0.0, 0.003006012024048096, 0.001002004008016032, 0.0, 0.001002004008016032, 0.003006012024048096, 0.003006012024048096, 0.002004008016032064]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""max_iter"": 5, ""initial_const"": 1000}","[0, 0.034, 0.056, 0.071, 0.082, 0.09, 0.093, 0.097, 0.099, 0.1, 0.102]",
2024-05-20 21:12:31,C&W,False,,ic,"[0.0, 100, 200, 300, 400, 500, 600, 700, 800, 900, 1000]","[0.8316633266533067, 0.03907815631262525, 0.027054108216432865, 0.021042084168336674, 0.01503006012024048, 0.013026052104208416, 0.009018036072144289, 0.009018036072144289, 0.0070140280561122245, 0.006012024048096192, 0.006012024048096192]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""max_iter"": 5, ""learning_rate"": 0.01}","[0, 0.004, 0.007, 0.011, 0.014, 0.018, 0.021, 0.025, 0.028, 0.031, 0.034]",
2024-05-20 22:31:51,C&W,False,,mi,"[0.0, 5, 6, 7, 8, 9]","[0.8316633266533067, 0.006012024048096192, 0.006012024048096192, 0.006012024048096192, 0.006012024048096192, 0.006012024048096192]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.034, 0.034, 0.034, 0.034, 0.034]",
2024-05-19 17:14:57,C&W,True,0,binary_search_steps,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.8316633266533067, 0.29458917835671344, 0.26152304609218435, 0.2655310621242485, 0.25551102204408815, 0.2605210420841683, 0.23046092184368738, 0.24348697394789579, 0.24949899799599198]","{""confidence"": 0.5, ""max_iter"": 5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.03, 0.022, 0.019, 0.019, 0.018, 0.018, 0.018, 0.016]","[0, 0.858, 0.871, 0.881, 0.882, 0.878, 0.888, 0.881, 0.879]"
2024-05-19 19:03:07,C&W,True,0,confidence,"[0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[0.8316633266533067, 0.24949899799599198, 0.25250501002004005, 0.2745490981963928, 0.27655310621242485, 0.3096192384769539, 0.30861723446893785, 0.3276553106212425, 0.3396793587174349, 0.374749498997996, 0.3787575150300601]","{""binary_search_steps"": 1, ""max_iter"": 5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.034, 0.033, 0.032, 0.031, 0.028, 0.029, 0.027, 0.027, 0.024, 0.024]","[0, 0.874, 0.874, 0.865, 0.859, 0.839, 0.845, 0.832, 0.829, 0.816, 0.798]"
2024-05-24 00:04:02,C&W,True,0,lr,"[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]","[0.8316633266533067, 0.312625250501002, 0.503006012024048, 0.5901803607214429, 0.6402805611222445, 0.6903807615230461, 0.7064128256513026, 0.7054108216432866, 0.720440881763527, 0.7254509018036072, 0.7334669338677354]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""max_iter"": 5, ""initial_const"": 1000}","[0, 0.029, 0.03, 0.028, 0.025, 0.019, 0.017, 0.019, 0.018, 0.016, 0.016]","[0, 0.854, 0.762, 0.68, 0.624, 0.55, 0.502, 0.524, 0.495, 0.471, 0.455]"
2024-05-24 01:43:55,C&W,True,0,ic,"[0.0, 100, 200, 300, 400, 500, 600, 700, 800, 900, 1000]","[0.8316633266533067, 0.11523046092184369, 0.10420841683366733, 0.12324649298597194, 0.13827655310621242, 0.1743486973947896, 0.18336673346693386, 0.2154308617234469, 0.22745490981963928, 0.2715430861723447, 0.30360721442885774]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""max_iter"": 5, ""learning_rate"": 0.01}","[0, 0.012, 0.015, 0.017, 0.019, 0.021, 0.025, 0.026, 0.029, 0.029, 0.03]","[0, 0.954, 0.947, 0.937, 0.924, 0.908, 0.912, 0.886, 0.881, 0.858, 0.855]"
2024-05-24 02:52:27,C&W,True,0,mi,"[0.0, 5, 6, 7, 8, 9]","[0.8316633266533067, 0.3026052104208417, 0.19839679358717435, 0.13226452905811623, 0.10120240480961924, 0.08617234468937876]","{""binary_search_steps"": 1, ""confidence"": 0.5, ""learning_rate"": 0.01, ""initial_const"": 1000}","[0, 0.03, 0.039, 0.046, 0.049, 0.053]","[0, 0.852, 0.902, 0.939, 0.948, 0.971]"
